"","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","symbol","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","Sector","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","cluster"
"66",7.07e+09,1.225e+10,2.013e+10,2.99e+09,9.81e+08,450500000,65300000,5.45e+09,516500000,-122340000,"AN",16.07,13.58,0.97,0.35,3.07,0.61,12.49,0.0224,0.043,0.0647,0.2043,175.77,0.091,3.88,0.146,0.58,238.48,0.97,20.15,1.35,870770,1155540,0,0,"Consumer Durables",2.8,-0.0379630075017126,0.00986932474700572,4.52570845198263,29.0322773896061,6
"67",1.4e+09,1.37e+09,3.63e+09,2.31e+09,348980000,12250000,383220000,342120000,258840000,158460000,"ANF",116.8,20.5,1.51,0.38,1.06,0.38,3.93,0.0034,0.0353,0.0325,0.0086,51.47,-0.137,0.17,0,5.51,26.17,2.39,18.8,1.49,2528800,1778850,0.039,0.04,"Consumer Services",3.1,-0.113219217726929,0.0194624427495094,10.271570366088,60.999939000061,27
"68",2.1e+09,1.88e+09,2.54e+09,1.29e+09,241430000,74820000,176340000,0,194370000,110870000,"ANN",27.78,20.07,2.07,0.81,3.88,0.74,7.8,0.0301,0.0518,0.079,0.1507,56.43,0.012,1.65,1.615,3.91,0,1.86,11.74,0.83,1365640,683075,0,0,"Consumer Services",3,0.185847527949843,0.00784728288300665,41.8950081179542,40.6246972608949,36
"69",4.081e+10,3.544e+10,7.507e+10,1.702e+10,6.02e+09,2.73e+09,2.233e+10,1.786e+10,3.63e+09,2.03e+09,"ANTM",15.96,13.81,1.39,0.55,1.69,0.47,5.89,0.0364,0.0732,0.054,0.1123,276.67,0.067,9.67,0.234,84.41,73.41,1.63,91.86,0.57,2114930,2922220,0.017,0.014,"Health Care",2.2,0.00378835584715972,0.012208275114237,3.16131694232543,18.4843383751628,19
"70",537800000,1.19e+09,5.98e+09,337090000,99690000,23760000,91010000,726040000,190950000,129720000,"ANW",21.39,8.16,0.75,0.09,0.92,0.2,11.97,0.0041,0.0127,0.0297,0.0433,128.8,-0.401,0.51,1.399,1.89,122.34,1.56,12.29,2.28,218533,143450,0.007,0.006,"Energy",1.2,-0.288391814982393,0.0157829820412808,3.01075352958504,80.7692307692308,37
"71",2.839e+10,3.362e+10,1.192e+10,1.204e+10,2.53e+09,1.39e+09,5.94e+08,5.68e+09,1.79e+09,1.68e+09,"AON",21.23,14.95,1.37,2.41,4.51,2.82,13.28,0.1175,0.1634,0.0417,0.1989,41.44,-0.034,4.75,0.009,2.11,88.26,1.06,22.59,1.16,1140790,798612,0.012,0.011,"Finance",2.5,0.0361586048856591,0.00704121699203549,3.92504818183131,54.0308964649781,10
"72",1.729e+10,2.914e+10,1.166e+10,1.1e+10,8.5e+09,-1.029e+10,2.29e+08,1.227e+10,6.82e+09,-7.72e+09,"APA",0,47.28,-41.54,1.5,0.83,2.5,3.43,-0.8822,0.2724,0.0362,-0.3424,30.72,-0.504,-27.1,0,0.61,52.44,1.08,56.28,0.43,3678370,5515880,0.022,0.022,"Energy",2.6,-0.3050734787042,0.0137101851046611,3.10863575618944,39.6825879733588,38
"73",3.777e+10,5.24e+10,1.462e+10,1.508e+10,7.76e+09,-2.35e+09,2.31e+09,1.829e+10,2.23e+09,-5.33e+09,"APC",0,297.4,13.18,2.66,2.38,3.58,6.75,-0.1607,-0.1312,-0.0216,-0.1091,28.85,-0.404,-4.65,0,4.54,96.58,0.99,32.16,0.48,3911550,4817880,0.015,0.014,"Energy",1.7,-0.194944903532795,0.0106347806255987,5.2588026724479,37.0019059766871,39
"74",3.061e+10,3.364e+10,1.029e+10,2.8e+09,2.73e+09,1.03e+09,225400000,5.93e+09,2.13e+09,126540000,"APD",29.87,19.26,1.63,2.97,4.17,3.27,12.32,0.1004,0.1719,0.0624,0.1325,48.09,-0.065,4.77,0.023,1.05,76.46,1.01,34.14,1.53,1126120,2013090,0.025,0.022,"Basic Industries",2.6,-0.0448680152117391,0.0103647820652838,8.49947001001477,8.30537393744029,18
"75",1.743e+10,1.862e+10,5.46e+09,1.69e+09,1.26e+09,734500000,1.4e+09,2.76e+09,920400000,555370000,"APH",24.41,20.66,3.47,3.22,5.74,3.41,14.78,0.1344,0.1986,0.0987,0.243,17.59,0.028,2.31,0.023,4.52,88.94,3.65,9.92,0.59,1075100,1320000,0.01,0.009,"Capital Goods",2.4,0.00647455212685321,0.00974556950751218,5.79036768180324,43.2098872123178,1
"76",1.38e+09,722630000,2.69e+09,1.72e+09,364760000,80250000,778360000,55470000,210600000,122620000,"APOL",18.09,16.01,-0.47,0.53,1.21,0.27,1.98,0.029,0.0833,0.0573,0.0595,24.8,-0.141,0.71,-0.272,7.23,4.49,1.65,10.94,2.78,1976850,1416690,0,0,"Consumer Services",3,-0.268418046830383,0.0173284525112463,19.5802439892034,82.1052631578947,27
"77",7.61e+09,9.81e+09,5.3e+09,2.95e+09,972040000,368090000,50720000,2.4e+09,718040000,223790000,"ARG",21.04,18.68,2.26,1.45,3.58,1.85,10.1,0.0694,0.1212,0.0683,0.1844,71.01,0.027,4.85,-0.007,0.67,111.37,1.25,28.54,0.88,721503,744475,0.024,0.022,"Capital Goods",2.8,-0.0274628966645742,0.00764070580825487,4.8910401202967,26.3554097791823,1
"78",1.83e+09,2.56e+09,2.32e+09,891330000,819890000,340470000,26400000,861590000,760720000,268970000,"ARLP",5.36,7.28,-1.64,0.8,1.43,1.1,3.12,0.1492,0.229,0.1486,0.5058,31.31,0.034,4.6,-0.157,0.36,82.97,0.86,17.47,1.07,312094,389800,0.114,0.103,"Energy",2,-0.226595482878012,0.0110421716376561,4.64234619728759,23.6842016224806,40
"79",4.51e+09,5.42e+09,5.31e+09,1.58e+09,685410000,305540000,628550000,1.6e+09,369020000,236730000,"ARRS",15.04,11.54,0.7,0.84,2.62,1.02,7.9,0.0575,0.0708,0.0533,0.2004,36.64,-0.008,2.06,-0.531,4.31,94.51,1.93,11.65,1.12,1654410,1895220,0,0,"Technology",1.8,-0.13534670779344,0.0106469466711337,3.554023566079,36.8421052631579,15
"80",5.56e+09,7.26e+09,2.269e+10,3e+09,1.04e+09,496980000,305290000,2.47e+09,307670000,380210000,"ARW",11.59,8.73,1.78,0.25,1.39,0.32,6.97,0.0219,0.039,0.0499,0.1206,232.31,-0.016,5.02,-0.01,3.19,61.47,1.8,41.95,1.37,630889,877825,0,0,"Consumer Non-Durables",2,-0.0613397730211497,0.0121885272272089,6.31189307063621,10.5768978057036,16
"81",2.01e+09,2.21e+09,1.88e+09,597910000,189840000,78430000,76360000,334560000,120290000,106710000,"ASGN",20.03,12.28,0.97,1.06,2.97,1.17,11.65,0.0544,0.0806,0.0768,0.1175,35.67,0.057,1.91,1.812,1.48,49.58,2.65,13.05,2.27,389183,594750,0,0,"Technology",1.8,-0.0118617589443464,0.0134040539892975,19.9837895951017,39.784953559173,15
"82",7.73e+09,1.005e+10,5.88e+09,1.52e+09,7.58e+08,1.81e+08,9.11e+08,3.18e+09,8.02e+08,634380000,"ASH",19.8,14.08,1.08,1.31,2.56,1.71,13.25,0.0721,0.0695,0.0233,0.0477,81.17,-0.126,5.77,0,13.48,105.5,2.32,44.67,0.71,704978,1043840,0.014,0.012,"Consumer Durables",1.9,-0.104331420189321,0.00762944087211462,6.9558286336653,54.1469001847512,6
"83",2.04e+09,1.96e+09,4.82e+09,2.66e+09,4.02e+08,102500000,2.22e+08,1.55e+08,414500000,19270000,"ASNA",19.9,15.85,1.04,0.41,1.08,0.41,4.89,0.0212,0.0404,0.0384,0.0577,29.71,0.005,0.63,-0.265,1.37,8.43,1.52,11.36,2.04,3927080,3466590,0,0,"Consumer Services",2.2,-0.184895833333333,0.0136503962018677,14.2022627818286,53.448275862069,27
"84",8.54e+09,9.69e+09,8.47e+09,1.7e+09,1.85e+09,782420000,1.77e+09,2.98e+09,1.55e+09,-9780000,"ASX",11.55,8.36,0.51,0.99,1.77,1.14,5.24,0.0923,0.1155,0.0639,0.1747,5.51,0.182,0.49,0.296,1.16,59.78,1.49,3.1,0.53,1459250,2360410,0.058,0.031,"Technology",1.7,-0.236016371077763,0.0166276804478323,6.49644503084284,48,15
"85",2.33e+09,3.61e+09,4.27e+09,378600000,314400000,13500000,250900000,1.52e+09,184900000,30330000,"ATI",160.3,13.41,-14.55,0.56,0.92,0.85,11.47,0.0035,0.0308,0.0126,0.0089,39.79,-0.086,0.13,0,2.3,56.07,2.68,23.67,2.53,1730860,2515320,0.034,0.033,"Basic Industries",2.4,-0.380753787037684,0.0212218167053836,8.7037527136047,51.330778961681,20
"86",80110000,1.67e+09,682360000,519220000,336870000,-156510000,13540000,1.6e+09,43410000,0,"ATLS",0,0,0,0.12,0.5,2.44,4.95,-0.2447,-0.6745,0,-0.5638,26.23,-0.133,-6.02,0,0.52,164.19,0.75,6.5,2.38,217847,416700,0.399,0,"Energy",2.3,-0.608142493638677,0.0284188274301912,6.81934912724209,44.5544554455446,41
"87",3.46e+09,3.42e+09,1.39e+09,618630000,186380000,46520000,200850000,6820000,173690000,125980000,"ATML",75.27,18.82,1.15,2.52,4.08,2.45,18.35,0.0334,0.0913,0.0615,0.0561,3.34,-0.057,0.11,6.615,0.48,0.79,2.92,2.06,0.61,6508420,8118160,0.018,0.001,"Technology",2.4,0.0590823409659317,0.0144962763062234,3.37325271170779,97.5000000000001,23
"88",675180000,973470000,593020000,439240000,187190000,34450000,20610000,336520000,166320000,14050000,"ATSG",20.87,14.18,2.53,1.14,1.88,1.64,5.2,0.0544,0.1263,0.0455,0.094,9.22,0.024,0.5,0.353,0.32,94.15,1.04,5.49,1.67,310188,204175,0,0,"Transportation",2,0.12012987012987,0.0138822842013108,3.14249382759427,34.1176470588235,5
"89",1.37e+09,1.82e+09,1.3e+09,546870000,211270000,33380000,108120000,6e+08,93330000,88810000,"ATU",44.6,15.07,3.53,1.05,2.03,1.4,8.62,0.0256,0.1207,0.0545,0.038,20.54,-0.154,0.52,-0.249,1.82,89.11,2.4,11.32,1.48,666675,1120750,0.002,0.002,"Technology",2.6,-0.0347425715672905,0.0112092658732624,2.78326902328786,8.33334325398012,15
"90",1.873e+10,1.862e+10,4.58e+09,2.88e+09,1.39e+09,9.19e+08,4.47e+09,4.08e+09,1.36e+09,1.15e+09,"ATVI",20.44,17.19,2.01,4.14,2.61,4.07,13.4,0.2046,0.2837,0.0594,0.1322,6.36,0.15,1.26,0.345,6.16,56.3,3.09,9.97,1.75,5931990,4812550,0.009,0.009,"Technology",1.7,0.0772765214170209,0.0112911362833906,4.96269893556121,65.1163259420959,15
"91",2.278e+10,2.874e+10,1.86e+09,1.69e+09,1.22e+09,748150000,194930000,6.56e+09,902700000,749870000,"AVB",30.36,21.44,3.58,12.17,2.49,15.45,23.58,0.4031,0.4117,0.0301,0.0862,14.18,0.121,5.68,0.469,1.48,72.05,0.51,68.82,0.03,647738,605200,0.03,0.028,"Consumer Services",2.3,0.0140964648898867,0.00929230480520232,3.33556980400541,15.0342300527424,42
"92",2.47e+09,4.26e+09,8.46e+09,5.35e+09,740300000,-362900000,693200000,2.59e+09,274300000,441590000,"AVP",0,11.34,8.47,0.28,0,0.5,5.75,-0.0434,0.0726,0.0701,-0.7712,19.47,-0.178,-0.84,0,1.59,20370.08,1.29,-0.01,2.24,10309800,7990980,0.044,0.044,"Consumer Non-Durables",2.9,-0.36600888504444,0.0201801279905673,6.78585562158349,30,43
"93",5.54e+09,6.45e+09,6.31e+09,1.65e+09,668300000,251100000,230100000,1.21e+09,490500000,454580000,"AVY",23.08,16.14,2.15,0.89,5.45,1.02,9.66,0.0395,0.0799,0.0707,0.1992,68.25,-0.014,2.64,0.006,2.53,118.03,1.22,11.3,1,886948,766125,0.025,0.023,"Consumer Durables",2.2,0.179268943541465,0.0105230955920963,5.50885182213728,39.1812980062275,6
"94",3.23e+09,3.97e+09,2.48e+09,583300000,299400000,87200000,1.32e+08,1.05e+09,207600000,104490000,"AWI",34.97,21.12,1.44,1.29,4.6,1.6,13.25,0.0378,0.0802,0.0446,0.1246,44.93,-0.065,1.67,1.757,2.39,150.4,2.13,12.61,1.24,583206,890138,0,0,"Consumer Non-Durables",2.5,0.00914264258853465,0.0102198854847274,4.73159441780482,18.796992481203,16
"95",2.18e+09,3.1e+09,6.56e+09,1.47e+09,396300000,183600000,101200000,1.2e+09,114200000,95180000,"AXE",13.28,13.16,0.99,0.33,1.95,0.47,7.83,0.0254,0.0549,0.07,0.1679,198.23,0.087,4.99,-0.597,3.07,107.85,2.6,33.53,1.53,226948,317888,0,0,"Consumer Non-Durables",2.9,-0.0994287037307687,0.0104652832481498,8.8055431567052,18.6046679286042,16
"96",7.621e+10,1.1205e+11,3.176e+10,0,0,5.86e+09,2.1e+10,5.7e+10,0,0,"AXP",13.37,13.39,1.65,2.4,3.47,3.53,0,0.1864,0.2903,0.0383,0.2806,31.04,-0.043,5.69,-0.037,20.96,259.09,2.69,21.96,1.34,5672740,7039890,0.015,0.014,"Finance",2.5,-0.0210979019242005,0.00742463582438318,3.51672943088314,46.4286415811315,10
"97",8.76e+09,7.99e+09,2.62e+09,979200000,420100000,215700000,652100000,353700000,262500000,212500000,"AYI",40.4,29.76,2.05,3.27,6.51,3.06,19.02,0.0829,0.1434,0.1071,0.1778,60.69,0.132,4.98,0.473,15.1,26.92,2.76,30.41,0.95,424550,382238,0.003,0.003,"Consumer Durables",1.8,0.200219543710526,0.00967165908925328,4.37200861202079,3.69627520330661,6
"98",1.95e+09,5.6e+09,826620000,811360000,0,137350000,329990000,4.11e+09,488720000,99630000,"AYR",14.09,10.6,1.13,2.23,1.05,6.77,0,0.1673,0.5709,0.0443,0.0814,10.28,0.104,1.71,6.49,4.07,234.46,3.28,21.6,1.8,349194,408475,0.039,0.038,"Technology",2.3,0.0117891723930277,0.0128997068573593,4.76124468982836,16.8626865051214,15
"99",4.271e+10,9.002e+10,2.569e+10,2.025e+10,6.58e+09,1.28e+09,3.68e+09,1.059e+10,5.8e+09,3.76e+09,"AZN",33.36,16.48,6.51,1.66,2.52,3.5,13.68,0.0498,0.1348,0.0383,0.0667,20.35,-0.062,1.01,0.091,2.92,62.43,0.81,13.4,0.76,2673520,1888400,0.058,0.042,"Health Care",2.5,-0.0586432372196687,0.0102365126226329,3.58168766940089,13.6001855992573,34
"100",2.164e+10,2.521e+10,9.95e+09,4.93e+09,2.18e+09,1.13e+09,167380000,4.53e+09,1.37e+09,878890000,"AZO",20.19,17.35,1.47,2.16,0,2.54,11.55,0.1139,0.1924,0.1553,0,311.03,0.065,34.72,0.084,5.42,0,0.84,-52.6,0.83,229347,163700,0,0,"Consumer Services",2.5,-0.00150996866096859,0.0072423911429321,2.76635796450681,3.20585264546671,42
"101",2.13e+09,2.55e+09,1.24e+09,432360000,278530000,130860000,81970000,497340000,207900000,54950000,"B",16.84,14.53,1.53,1.69,1.82,2.05,9.15,0.1035,0.1609,0.0582,0.1124,22.61,-0.022,2.31,0.132,1.49,43.05,2.52,20.95,1.89,242530,411388,0.012,0.012,"Capital Goods",2.4,-0.0481614883399782,0.00856243248518312,5.45126563999733,46.4912062685508,1
"102",9.796e+10,9.732e+10,9.494e+10,1.401e+10,9.48e+09,5.27e+09,9.59e+09,9.02e+09,9.32e+09,5.79e+09,"BA",19.61,15.52,1.53,1.02,15.55,1.02,10.27,0.0556,0.0796,0.0495,0.5148,134.14,0.113,7.35,-0.328,14.11,142.95,1.17,9.2,0.7,3432200,3662910,0.025,0.023,"Capital Goods",2.1,-0.0222782552721037,0.00902775020823273,3.04207639228288,49.3475569655451,44
"103",1.9682e+11,1.9676e+11,1.227e+10,8.45e+09,4.46e+09,3.89e+09,2.029e+10,8.47e+09,6.64e+09,6.42e+09,"BABA",50.15,21.06,0.97,16.37,8.52,16.04,44.15,0.3184,0.3059,0.0794,0.2455,5.25,0.448,1.56,-0.484,8.07,33.41,3.58,9.38,0,15009100,9800210,0,0,"Miscellaneous",1.7,-0.0736668322100035,0.0127612752907034,8.34615582735667,99.9999145300058,45
"104",1.8724e+11,1.2108e+11,8.085e+10,0,0,1.023e+10,6.115e+11,5.3992e+11,0,0,"BAC",18.7,11.11,1.47,2.36,0.83,1.5,0,0.1422,0.4241,0.0053,0.047,7.69,0,0.96,1.322,58.15,0,0,21.91,0.7,77588100,87976700,0.011,0.011,"Finance",2.3,0.146651399357285,0.0108126168661615,2.6835813826729,50.999998000004,46
"105",3.344e+10,8.609e+10,2.016e+10,1.828e+10,6.79e+09,3.15e+09,2.64e+09,5.548e+10,2.82e+09,2.41e+09,"BAM",10.53,26.79,-1.79,1.65,1.65,4.27,12.68,0.1636,0.2626,0.0271,0.1139,21.77,0.003,3.31,0.348,2.75,103.34,0.96,20.97,0.75,1204610,1374200,0.014,0.013,"Consumer Services",2.4,-0.0568438014819601,0.00968123595552479,5.49708154652722,42.6471334338721,47
"106",1.052e+10,1.256e+10,2.97e+09,0,0,775970000,8.21e+09,1.026e+10,-3.5e+09,0,"BAP",13.82,10.1,0.69,3.53,2.4,4.23,0,0.2615,0.373,0.0194,0.1864,37.41,0.195,9.55,0.215,102.91,0,0,54.62,0.63,285886,242988,0.017,0.017,"Finance",2,-0.123879167242527,0.00905438633238291,2.80551083496032,48.668204187626,10
"107",2.178e+10,2.802e+10,1.659e+10,8.16e+09,4.17e+09,1.86e+09,2.53e+09,1.006e+10,2.75e+09,204880000,"BAX",9.24,27.83,7.39,1.31,3,1.69,6.71,0.1429,0.1903,0.0787,0.2327,30.59,-0.022,4.34,-0.227,4.65,138.05,1.6,13.35,0.32,10955600,9668740,0.055,0.028,"Health Care",2.9,0.045320646354481,0.00900789558907974,4.33832623747501,8.1967045247211e-05,19
"108",1.106e+10,1.175e+10,1.196e+10,4.62e+09,1.77e+09,928870000,692100000,1.5e+09,1.16e+09,854930000,"BBBY",12.72,11.75,2.2,0.91,4.25,0.98,6.64,0.0777,0.1276,0.1473,0.2882,66.85,0.031,5.13,-0.153,4.16,58.77,1.99,15.34,1.12,1985320,1538450,0,0,"Consumer Services",2.9,-0.100647953959023,0.00895551040631057,7.84587588664341,68.1527421005734,27
"109",3.997e+10,1.1185e+11,1.642e+10,0,0,4.89e+09,7.931e+10,1.5124e+11,2.14e+09,0,"BBD",8.17,7.22,0.47,2.45,1.58,6.81,0,0.298,0.3024,0.0166,0.2036,3.26,-0.227,0.97,0.233,15.75,0,0,5.06,1.98,9362590,11715300,0.01,0.057,"Finance",2.5,-0.272662183737441,0.0219433161247399,2.2732228004302,49.2537313432835,48
"110",9.77e+10,1.1809e+11,6.318e+10,6.721e+10,2.764e+10,9.99e+09,6.21e+09,3.107e+10,2.393e+10,3.44e+09,"BBL",9.82,28.49,2.34,1.54,1.21,1.87,4.27,0.1581,0.285,0.0758,0.1321,23.75,-0.119,3.74,-0.474,2.34,36.02,1.42,30.03,1.01,816425,1079740,0.071,0.068,"Energy",3,-0.230366492146597,0.0162702345888956,3.32788089826039,13.4783243855229,49
"111",240760000,389580000,992440000,302270000,52960000,15340000,23530000,138530000,46500000,46540000,"BBOX",15.82,7.64,0.92,0.24,0.71,0.39,7.36,0.0155,0.0357,0.0317,0.0446,64.42,0.028,0.99,0,1.53,41.09,1.83,21.94,1.24,77820,118475,0.025,0.026,"Technology",3,-0.203418160143165,0.0124994269346783,22.1467717387246,89.6057668837874,50
"112",4.09e+09,2.46e+09,3.03e+09,1.6e+09,6.8e+08,-2.59e+08,2.96e+09,1.55e+09,6.45e+08,317250000,"BBRY",0,0,0,1.38,1.19,0.81,3.62,-0.0856,0.0043,0.0013,-0.0721,5.73,-0.319,-0.49,1.957,5.6,44.12,3.65,6.64,0.15,8708140,8262600,0,0,"Public Utilities",0,-0.254335260115607,0.0159234198826764,5.35472323455821,30.0970873786408,51
"113",2.954e+10,5.445e+10,8.91e+09,0,0,2.02e+09,2.62e+09,2.715e+10,0,0,"BBT",14.54,12.35,2.06,3.34,1.33,6.11,0,0.2439,0.3841,0.0117,0.0906,12.34,0.015,2.77,0.063,3.57,0,0,30.64,0.97,3878690,5041660,0.026,0.024,"Finance",2.3,0.0733157837629311,0.00812995642049761,2.93994934979924,77.6596570847416,10
"114",6.3e+10,1.586e+11,1.909e+10,0,0,3.88e+09,1.2108e+11,2.1668e+11,-2.65e+09,0,"BBVA",15.5,0,1.66,3.29,1.13,8.31,0,0.2032,0.3405,0.0064,0.0825,3.23,0.377,0.65,1.462,19.45,0,0,8.94,1.26,1850230,1895890,0.035,0.043,"Finance",2,0.00293507164841288,0.0128589807609037,5.30703534141549,50,10
"115",1.139e+10,9.32e+09,4.026e+10,9.05e+09,2.14e+09,8.14e+08,3.74e+09,1.61e+09,1.62e+09,941380000,"BBY",12.68,11.57,1.16,0.28,2.33,0.23,4.36,0.0224,0.0367,0.0669,0.1752,114.78,-0.009,2.55,-0.72,10.6,33.05,1.55,13.78,3.24,4262730,3186860,0.028,0.042,"Consumer Services",2.3,-0.0814340415754491,0.01136005966287,5.01449093861699,63.0767857994505,27
"116",1.52e+09,1.74e+09,3.39e+09,614100000,177900000,3600000,168800000,507800000,87300000,43470000,"BCO",0,15.62,1.89,0.44,3.81,0.51,9.77,-0.0084,0.0123,0.0118,-0.0082,69.09,-0.183,-0.58,0,3.47,120.56,1.37,8.01,1.82,469977,455812,0.014,0.013,"Transportation",2.7,0.177696665161266,0.00972493527340814,33.7782095079883,0,52
"117",1.459e+10,1.457e+10,3.38e+09,2.06e+09,1.05e+09,3.45e+08,1.01e+09,1.64e+09,0,0,"BCR",43.4,19.66,2.02,4.25,8.2,4.32,13.94,0.1038,0.2585,0,0,45.17,0.04,4.53,0,13.57,93.76,0,23.55,0.87,447680,845825,0.005,0.005,"Health Care",2.7,0.122791381072837,0.00924398414800494,5.22774971288082,12.2881164176863,19
"118",8.447e+10,1.056e+10,3.474e+10,0,0,-913890000,1.17e+12,1.1e+12,0,0,"BCS",0,9.61,0.67,2.41,0.89,0.3,0,-0.0176,0.2144,3e-04,0.0054,8.27,-0.042,-0.22,-0.463,249.51,0,0,20.04,0.82,2588480,2693840,0.014,0.023,"Finance",2,0.129731504667902,0.0112181450802114,4.64955977866782,16.4948453608245,53
"119",2.53e+09,4.79e+09,2.37e+09,819450000,334470000,29640000,166700000,1.91e+09,166240000,190360000,"BDC",85.59,10.63,1.47,1.14,3.38,2.02,14.32,0.0128,0.0911,0.0437,0.036,55.02,0.122,0.69,0,3.91,239.2,1.81,18.7,1.75,336089,764625,0.003,0.003,"Basic Industries",1.7,-0.36878453787904,0.0134887640991492,14.3099538551056,83.8656416077602,54
"120",3.186e+10,0,8.45e+09,4.3e+09,2.17e+09,1.08e+09,1.97e+09,1.384e+10,1.49e+09,173620000,"BDX",27.93,17.98,1.9,3.77,4.45,0,0,0.1277,0.1946,0.0507,0.173,43.64,-0.01,5.45,-0.247,9.4,193.3,1.56,34.19,1.2,1006580,955388,0.016,0.015,"Health Care",1.9,0.0587125323081294,0.00743552942545875,2.95422642323363,14.2857311171916,19
"121",5.17e+09,7.11e+09,2.68e+09,1.02e+09,474400000,88700000,326300000,2.38e+09,293100000,1.28e+09,"BEAV",37.73,14.81,1.08,1.87,41.04,2.65,14.98,0.0504,0.1548,0.051,0.0595,25.72,-0.357,1.29,-0.273,3.12,1953.07,2.19,1.17,1.28,1224550,3221940,0.016,0.008,"Consumer Durables",2.2,-0.206722656750531,0.0108503347728473,28.5217930603098,39.7850000000001,6
"122",1.74e+09,1.7e+09,2.4e+09,527840000,130150000,54130000,22960000,226100000,81910000,39490000,"BECN",32.44,20.47,1.72,0.72,2.1,0.71,13.03,0.0226,0.0411,0.0437,0.0684,48.56,0.074,1.08,0,0.46,27.63,2.37,16.5,1.79,447422,992850,0,0,"Consumer Services",2.3,0.134889753566796,0.0137484240588373,10.1044983894661,0,42
"123",2.82e+10,2.16e+10,8.36e+09,8.44e+09,3.21e+09,2.38e+09,9.58e+09,2.48e+09,2.62e+09,2.54e+09,"BEN",11.89,12.34,7.23,3.42,2.42,2.58,6.74,0.2862,0.378,0.1211,0.2032,13.47,-0.041,3.83,0.081,15.49,19.85,7.84,19.09,1.78,1999380,3357080,0.013,0.023,"Finance",2.9,-0.117856469802503,0.00725049839753047,3.76629030631481,88.9909174311927,10
"124",1.69e+09,1.7159e+11,1.82e+09,5.09e+08,331500000,236700000,439300000,0,122900000,0,"BEZ.L",742.06,0.13,-1.55,93.27,126.18,94.18,517.63,0.1299,0.1805,0.0312,0.1815,3.59,0.062,0.45,0.166,0.86,0,0,2.64,0,932279,1616310,0,0,"ETF",2.3,0.199076861328517,0.0114668540762491,7.1109684707765,53.8475821639831,55
"125",2.244e+10,2.2e+10,3.13e+09,2.18e+09,1.1e+09,6.84e+08,3.7e+08,1.19e+09,6.08e+08,403250000,"BF-B",33.77,0,0,7.05,11.7,7.02,19.93,0.2183,0.336,0.1587,0.3475,14.81,0.073,3.21,0.06,1.79,62.36,2.35,9.13,0.46,503017,461362,0.016,0.012,"ETF",0,0.190863449017678,0.00855844570058908,2.30705727776217,6.57894088220701e-05,56
"126",1.147e+10,1.729e+10,5.451e+10,2.62e+09,2e+09,6.92e+08,8.7e+08,4.22e+09,2.76e+09,3.08e+09,"BG",15.8,11.44,0.91,0.21,1.79,0.32,8.66,0.0145,0.0256,0.038,0.0848,374.29,-0.197,5.05,0,6.06,56.55,1.45,45.3,0.54,957859,1257220,0.018,0.017,"Consumer Non-Durables",2.5,-0.0658656125808965,0.00910872040547124,6.68813740682365,87.8680786652625,57
"127",797850000,1.86e+09,5.81e+09,393200000,292300000,-350300000,167600000,1.21e+09,266700000,431380000,"BGC",0,10.01,1.51,0.14,2.19,0.32,6.35,-0.0603,0.0295,0.0288,-0.4791,119.28,-0.117,-7.19,0,3.43,283.42,1.7,7.52,2.16,628148,639088,0.044,0.044,"Basic Industries",2.8,-0.0346797224656883,0.0202286133660478,5.14368380439579,53.6723425579985,54
"128",2.44e+09,2.83e+09,1.85e+09,1.75e+09,0,10180000,460730000,1.11e+09,120140000,0,"BGCP",218.89,10.82,1.02,1.32,5.57,1.53,0,0.0055,-0.0261,0.0028,0.0137,8.35,0.221,0.05,0.755,1.87,112.71,1.06,1.78,1.38,1272760,1417960,0.063,0.051,"Finance",1.5,0.0393055877077898,0.0165809553977517,9.51690290498778,13.4328358208955,58
"129",898320000,1.04e+09,916290000,167650000,49500000,401610000,134160000,319700000,15320000,0,"BH",2.07,39.17,3.92,0.97,1.21,1.14,21.02,0.4383,0.0238,0,0,478.63,0.099,209.55,0,64.95,43.73,1.61,353.92,0.05,11050,7150,0,0,"Consumer Services",2,0.0963163168975688,0.0137799701814668,9.97800760608538,11.2873421886922,59
"130",2.535e+10,2.764e+10,2.145e+10,4.8e+09,3.43e+09,2.61e+08,1.97e+09,4.04e+09,3.09e+09,2.77e+09,"BHI",97.4,66.84,154.24,1.19,1.45,1.29,8.05,0.0122,0.0754,0.0372,0.014,49.08,-0.331,0.6,0,4.53,22.72,3.19,40.6,1.06,3304410,6618420,0.012,0.009,"Energy",2.1,-0.143724958281442,0.0130848112096824,2.62523284719219,55.8352509569811,60
